# Least: 10,# Least: 20,# Least: 30,# Least: 40,# Least: 50
0.06189589312764769,0.07091965172201192,0.06874481052792895,0.03595697835251309,0.11818074031839852
0.4165341622555802,0.454620036274141,0.453319440648379,0.453019835265735,0.39902570448046343
0.07757748025793991,0.07397661598178297,0.04398012847585656,0.02658868191640356,0.08118256858476788
