,# Least: 10,# Least: 20,# Least: 30,# Least: 40,# Least: 50
0,0.008660877751687113,0.013815889245129784,0.018836660471177814,0.023905329800799596,0.028908657953864436
1,0.008424830154626278,0.013602209117252505,0.018754337556583192,0.023656848565832285,0.02856582022985802
2,0.008365372344398785,0.013404124607720462,0.018485494365886666,0.023721936799107605,0.028625139069473525
3,0.008500548109381164,0.013465768921289962,0.01857801565595771,0.02360349448399181,0.02862294412202908
4,0.008390367825673891,0.013650900474541844,0.01847436200454941,0.023618774583010448,0.02873313647235383
5,0.008535554388725289,0.013626635305048073,0.018681163941209878,0.023625402498832545,0.028669755973442387
6,0.0082863221611348,0.013486833412323344,0.018665637799011116,0.0236537467078227,0.028606661342352267
7,0.008280004482277925,0.013509683156516638,0.018580500893824414,0.023549940938917668,0.02854563871682868
8,0.008346910765110804,0.013584733994030854,0.018590490053665188,0.023649883071801783,0.028691840845999742
9,0.008568206964472826,0.013562573044519279,0.01852504278884482,0.023506804222435097,0.028535359298255195
10,0.008522152650193675,0.013522382193436535,0.018461037263535998,0.02362761995148235,0.02858090122549411
11,0.008503015892654597,0.0135836438853636,0.01867976416576626,0.023593139674499237,0.028692065113980824
12,0.008469322036914693,0.013606099266921037,0.018667009775078958,0.023505254165340425,0.028721129280421746
13,0.00837968621986549,0.013619636515398817,0.018712061230680394,0.02359964521179428,0.02874917648124536
14,0.008516850499337179,0.013668070443552345,0.018695814150842018,0.023530053919802146,0.028638354791346188
15,0.008444461115332745,0.013585502532764235,0.0187078526819988,0.02351998874417649,0.02854416831869495
16,0.008658709159372944,0.013834835384828036,0.018749833528401285,0.023678760699788744,0.028660799420924844
17,0.008504764295013477,0.013613130749532862,0.018600873619793106,0.023637560231196245,0.02856875038736405
18,0.008749730385962306,0.013599141374450452,0.018750083224345574,0.023614241501214762,0.028700891770026216
19,0.00862123566487309,0.013589884092531104,0.01881627877077617,0.02356093417004212,0.028724749705258713
20,0.008588602515103617,0.013544997933965417,0.018576319861791,0.02356159813607985,0.028578826509446327
21,0.008856085150290667,0.013653237758932185,0.01861033530208932,0.023675014629920298,0.028625420699707065
22,0.008563890088324177,0.013642123879200793,0.01856376437774893,0.023615477319914487,0.028568654682666634
23,0.008432444853155018,0.013639086741063493,0.018639614567163107,0.023752613231377943,0.0285436093272418
24,0.00832664966941511,0.013631518949460776,0.0186928906408351,0.02371329150798228,0.02860778797577587
25,0.0083686662214683,0.01364621600721938,0.01860915928868154,0.023817216195191282,0.028589144180019448
26,0.008449311487685213,0.013601013452541546,0.018815907971787837,0.023758045510937895,0.028634444352007963
27,0.008471296658955458,0.013498549362480187,0.018530055329791774,0.023617036613663434,0.028706433758961473
28,0.008450022434054296,0.013585950775431016,0.01868351878124865,0.023683204101460693,0.028696333042383573
29,0.00867323661081746,0.013719070436574483,0.01851434882314093,0.02377718996437343,0.028575715115256518
30,0.008690853891368897,0.013878309483766997,0.01857716938742288,0.02368812686678366,0.02864505805028565
31,0.008508489160540996,0.01353863983508657,0.018604471706936843,0.023578236685338524,0.028609821888294893
32,0.008555367910529212,0.013633182224616177,0.018759257752044615,0.023672693956934825,0.02874857182729213
33,0.008376330761036572,0.013559767190240032,0.01871981779884132,0.023619768274466477,0.028714917684079914
34,0.008481445234161335,0.01357548632410717,0.018543401110042653,0.02365864323565536,0.028655219497573582
35,0.00851711095336914,0.013616456719863307,0.018469060200058337,0.02355861151369746,0.028678183899555502
36,0.008410888569319444,0.01350521224591705,0.01865025781083371,0.023576643733194024,0.028672568835520884
37,0.008541468838579796,0.01358036588047168,0.018653886566834844,0.023534303762783218,0.02876029572244811
38,0.008410377720831695,0.01355694144362609,0.0186498797225988,0.023696593122807714,0.02880589846991423
39,0.008624661474076542,0.013513217803364523,0.01877374368412282,0.023830546169009627,0.02869643355442154
40,0.008557841224848506,0.013670498923719415,0.018738593797258892,0.023690928761916717,0.028810125247437222
41,0.008726945835377,0.013722270774946366,0.01853910697123744,0.023722279792106143,0.02878011615315322
42,0.008625218195739982,0.01363178979161887,0.018675350297934656,0.02374575821466408,0.028630041274107926
43,0.008414921546687637,0.013790074246661154,0.018572367675819348,0.023658041861487584,0.028744294478793567
