0,1,2,3,4
0.00806902601292255,0.007857400299167358,0.00799568725254678,0.010817029597334799,0.008950539719892963
-0.001755723706199858,0.018674838812566135,0.009216589331733508,0.009682127164930771,0.010809690052397888
0.0023438615464843444,0.004783295041984268,0.004959947342564933,0.005262558497100454,0.007015667590772829
0.011869497915078641,0.008100113317142577,0.00905720131913888,0.0096690488434039,0.00907034847170965
0.006528477400956232,0.006444343850507474,0.006491610425455396,0.00649850907275995,0.010511408380251502
0.004187531148019834,0.008360120697939784,0.0026930059419198655,0.0030095460657432673,0.003009335432490039
-0.0018183592953281982,0.007081803479273971,0.004637023191698161,0.00353932095219755,0.004647293278403527
0.005729741507452629,0.006486125879023376,0.002628937845030915,0.003458122570301734,0.004031965734678627
0.007411752170776609,0.004038584254866277,0.002465559209106376,0.005702894657442194,0.008997833290277946
0.0002186004190890708,0.00328470283088819,0.004416039993670869,0.005590421834081134,0.0008935798915385821
0.003603806739219744,0.006805487274625115,0.0032456155237358337,0.006786007626865261,0.005887041590971037
-4.3949946567853954e-05,0.004091276025231935,-0.0009255412219800412,-0.0009058018368655865,-0.0026634340975120042
-0.0011530476678973363,-0.0019549847677422525,-0.001445147725657469,0.0001449883207645732,0.0010675382997275627
0.002578037704425274,0.0012315207197532531,-0.00036365819065560507,-0.0026174253481544255,-0.0046773725190281164
0.001619293376552999,0.00026385776741652534,0.0005970879160230568,0.0017829621261747813,-0.0008698271633084839
-0.0031091582729026635,-0.006837824736689934,-0.008483790256255338,-0.006549170369080398,-0.008187537148837354
0.004308893639916654,0.010255282239881846,0.0162243558247031,0.011625320020034177,0.014544809690283243
0.005232883565089165,0.010036566448147297,0.01258707423007738,0.01174047294591692,0.009682844833654612
0.0019424322361239722,0.0037023007661272814,0.003768350688326287,0.002080216142384596,0.0027244040197063773
0.01693920681749396,0.012899503572959934,0.011068752289017303,0.012452539493401337,0.01171567747566629
-0.00014381806965208278,0.006641647300772744,0.007134919097922949,0.004488265620349939,0.006746234503229209
0.0033537642432937705,0.002645095122810801,0.002088650155525067,0.0029813188503649297,0.004911430898504264
0.006527138287110668,0.005581936173874402,0.0064775152178434495,0.005059876213315768,0.006704222024117624
0.006260431117703159,0.011741645671333284,0.004935383414432806,0.011348125565546593,0.00708733858386094
0.003457974830330113,-0.006686219150167304,-0.0018578315879465828,-0.003003019599770735,-0.003864192144473838
0.007419549710323478,0.005133609474743614,0.0015162364978301192,0.0072060280040170946,0.0043963557782676415
0.0016936342930070252,0.01318542971243065,0.009873456565310352,0.010975947662653815,0.011531363659002774
-7.495723016186585e-05,-0.006395726838712535,-5.8498561156379625e-05,0.00165296211977313,-0.0016874952088854098
-0.0027596990867447967,-0.0043070623321100725,-0.005375234894694951,-0.006617816504177959,-0.004896777105278601
0.00872705186165542,0.0035697220353449618,0.000457463927013807,-0.0012594136446216367,0.0005793282729144164
0.008491820009687383,0.008718869198778083,0.00798961626337585,0.008833093462814183,0.009464952013924456
