,# Least: 10,# Least: 20,# Least: 30,# Least: 40,# Least: 50
0,0.008617409746002893,0.01367839111503504,0.018802912656013707,0.023828768661215995,0.028862645467530007
1,0.008439920010061356,0.01343023078819701,0.018434214197703847,0.023490410052273987,0.028581634225025944
2,0.008349537307756491,0.01340256321044061,0.01846375955918529,0.023482705634566368,0.02859597835306832
3,0.008315752346484887,0.013453384299604207,0.01846087261934606,0.023595943136093336,0.028478836764245553
4,0.008395139417973763,0.013494029373688514,0.018560161348992292,0.02349239032570364,0.02855914133216921
5,0.00839680184241272,0.01347433627829571,0.018593869754519533,0.023420155479373556,0.028502664832956003
6,0.008455078029208555,0.013357620757647388,0.018446764273000064,0.023566255882172635,0.02849971095541646
7,0.008404469757130646,0.013457020440655746,0.018566086496624796,0.023555976053808075,0.028590134959605492
8,0.00833484920277785,0.013632913499178138,0.01860487965121331,0.0235599039184357,0.02848338001837621
9,0.00833064071440301,0.013636654763721034,0.018560984868215134,0.023567434500100442,0.028594755196779703
10,0.008382388141941047,0.013520947580622741,0.01847026750207771,0.023603408840521343,0.02855022978028665
11,0.008380997621288817,0.013476271251809968,0.018485319100649107,0.023548801644001523,0.028639492212519914
12,0.008466075333510632,0.013475948242704136,0.01859350997572935,0.023570814584788043,0.028592284216676065
13,0.008448708639481033,0.013548772610430058,0.018442285113074112,0.02360819196543386,0.02853594272040451
14,0.008628421947644065,0.013589308988474267,0.018501103585683527,0.023599900261893916,0.028535396567628515
15,0.00848022781660831,0.01368148469045617,0.018617526523755697,0.023456987371410762,0.028567080234601385
16,0.008506663109717105,0.013541143751995671,0.018672000240774984,0.023583873704460308,0.028719612542529582
17,0.008583869277304632,0.013579565657610856,0.01869514591613371,0.02356076541146215,0.02866253250405481
18,0.008737429645200079,0.013602264994534322,0.018534342606943945,0.02359887996595735,0.028506699039021446
19,0.008907761197359483,0.01374410166099184,0.01861109531333534,0.023495516594709505,0.0285964976205833
20,0.008841505983469828,0.013756412716572445,0.01869203066796259,0.023598272184865602,0.028683537724486747
21,0.008454811335310989,0.013821154903603692,0.018759565659134562,0.02370193043668277,0.02879726650688966
22,0.008758802941050086,0.01353746309043328,0.018661042486741573,0.023496056430462587,0.028791543831043067
23,0.008682442201457849,0.01362592631694012,0.018651277113759766,0.02357981389987674,0.02862428118987403
24,0.008532966857095732,0.013658162186848875,0.018546728025099914,0.023615558919412874,0.028574033332424163
25,0.00841245771212254,0.013677324935394773,0.018617059571379845,0.02364201211270064,0.028577551169394345
26,0.008602145367088981,0.013682472730159602,0.018672743558816256,0.023547377030284422,0.02859307793653
27,0.008476975282022323,0.013606886237461221,0.01854511548068596,0.02363747808392893,0.02858797212893841
28,0.008630725152923027,0.013549307827082637,0.018649579101154074,0.023514252377575266,0.02861812553909799
29,0.008628899853886037,0.013577856038749078,0.018586198579689548,0.023581128614570814,0.028556248038334855
30,0.008475873624986894,0.013541909058538713,0.018586104365429346,0.023611436856277018,0.028613858324190576
31,0.008442077757922207,0.013569644182523254,0.018527119055234468,0.023568758148228678,0.028582049178074703
32,0.008452256751679262,0.013447813694162855,0.018626086763006873,0.02368920451681209,0.028735578551664483
33,0.008412888312341394,0.013371691273431484,0.01856831058242661,0.023637516487426784,0.02874063783256094
34,0.008379368351671258,0.01351629238968307,0.018527602482173146,0.02354208701108394,0.02862373325575184
35,0.008444248876084326,0.013501054502004365,0.018573005108074133,0.023476387925488982,0.028555225102647474
36,0.008471560513388219,0.013540849190499603,0.018542522812089443,0.02353565232199545,0.02851211088767201
37,0.00855216580843723,0.013654628028629878,0.01858608019441363,0.02359577776546406,0.02855612296753981
38,0.008509964426879698,0.013767597786582696,0.018652749026580935,0.023658111617540084,0.02873092539771009
39,0.008742523652962351,0.013672407108462377,0.018801333583169533,0.02382573715845039,0.02868379833293806
40,0.008491754705526723,0.013581993357948118,0.018497750509582585,0.023684653822860627,0.028748162771304875
41,0.008503410219405523,0.013641007450678925,0.01861328508677643,0.023799110812863268,0.028788236879131568
42,0.008406249427485512,0.013581340607496351,0.018527449165104508,0.023751708269314855,0.028669321858320766
43,0.008566868698712413,0.013644662447868171,0.018597742630671456,0.023690813018149577,0.02858249885663523
